id,epoch,val_loss,val_acc,loss,acc
0x7ba744d8b9382d2,4,0.5481,0.8227,0.611,0.7812
0x7ba744d8b9382d2,5,0.5141,0.8262,0.5775,0.7941
0x7ba744d8b9382d2,6,0.5277,0.8149,0.5681,0.7999
0x7ba744d8b9382d2,7,0.5202,0.8268,0.5756,0.7997
0x7ba744d8b9382d2,8,0.5255,0.8177,0.5606,0.8029
0x7ba744d8b9382d2,9,0.5157,0.8303,0.5834,0.7981
0x7ba744d8b9382d2,10,0.5185,0.8316,0.5605,0.8037
0x7c841f1bf7d7f939,1,0.8671,0.6791,2.1898,0.5764
0x7c841f1bf7d7f939,2,0.6777,0.7223,0.8586,0.6762
0x7c841f1bf7d7f939,3,0.6259,0.7373,0.7655,0.6982
0x7c841f1bf7d7f939,4,0.6091,0.7388,0.7166,0.7103
0x7c841f1bf7d7f939,5,0.5852,0.7391,0.7067,0.7117
0x7c841f1bf7d7f939,6,0.5728,0.7577,0.6636,0.7216
0x7c841f1bf7d7f939,7,0.5698,0.7553,0.6383,0.7333
0x7c841f1bf7d7f939,8,0.5634,0.7605,0.6211,0.7386
0x7c841f1bf7d7f939,9,0.5478,0.7474,0.6136,0.7424
0x7c841f1bf7d7f939,10,0.5686,0.7575,0.606,0.7436
0x4f12056a8c2db66f,1,1.5333,0.346,2.2333,0.2469
0x4f12056a8c2db66f,2,1.319,0.449,1.5323,0.3658
0x4f12056a8c2db66f,3,1.3053,0.4401,1.4231,0.4108
0x4f12056a8c2db66f,4,1.2685,0.4641,1.3998,0.4156
0x4f12056a8c2db66f,5,1.2394,0.4579,1.4002,0.42
0x4f12056a8c2db66f,6,1.3189,0.4514,1.3897,0.422
0x4f12056a8c2db66f,7,1.3186,0.4499,1.406,0.4183
0x4f12056a8c2db66f,8,1.2946,0.4391,1.4325,0.4098
0x4f12056a8c2db66f,9,1.2576,0.4532,1.4032,0.4158
0x4f12056a8c2db66f,10,1.2652,0.459,1.45,0.4114
0x321c6bd242d05444,1,0.7056,0.7146,2.6317,0.6521
0x321c6bd242d05444,2,0.7306,0.6849,0.8249,0.6814
0x321c6bd242d05444,3,1.0345,0.7448,0.8221,0.6969
0x321c6bd242d05444,4,0.6528,0.7641,0.8007,0.7023
0x321c6bd242d05444,5,0.7846,0.6678,0.8232,0.7025
0x321c6bd242d05444,6,0.6666,0.7587,0.8164,0.6988
0x321c6bd242d05444,7,0.7025,0.7717,0.8186,0.7061
0x321c6bd242d05444,8,0.6989,0.7607,0.8061,0.7132
0x321c6bd242d05444,9,0.6941,0.77,0.8042,0.7145
0x321c6bd242d05444,10,0.6901,0.7726,0.7903,0.7158
0x7a08faa3c31a51ee,1,0.6504,0.7478,1.8494,0.6328
0x7a08faa3c31a51ee,2,0.5641,0.7882,0.7011,0.7394
0x7a08faa3c31a51ee,3,0.5168,0.7909,0.598,0.7752
0x7a08faa3c31a51ee,4,0.4657,0.8285,0.5743,0.786
0x7a08faa3c31a51ee,5,0.462,0.8356,0.5281,0.8102
0x7a08faa3c31a51ee,6,0.4545,0.838,0.504,0.8199
0x7a08faa3c31a51ee,7,0.4177,0.8535,0.4952,0.8231
0x7a08faa3c31a51ee,8,0.4466,0.8382,0.4868,0.8232
0x7a08faa3c31a51ee,9,0.4428,0.8431,0.4832,0.8286
0x7a08faa3c31a51ee,10,0.4263,0.8464,0.4726,0.8279
0x334ee0f781f50d4a,1,1.9274,0.2635,3.1168,0.1937
0x334ee0f781f50d4a,2,1.5807,0.3557,1.8878,0.2696
0x334ee0f781f50d4a,3,1.5197,0.3443,1.6586,0.3218
0x334ee0f781f50d4a,4,1.4737,0.378,1.5649,0.3428
0x334ee0f781f50d4a,5,1.4562,0.3758,1.5376,0.351
0x334ee0f781f50d4a,6,1.2611,0.4702,1.4411,0.3964
0x334ee0f781f50d4a,7,1.2379,0.4657,1.3593,0.4244
0x334ee0f781f50d4a,8,1.2312,0.4684,1.3474,0.4284
0x334ee0f781f50d4a,9,1.2209,0.4679,1.3377,0.4331
0x334ee0f781f50d4a,10,1.1945,0.4714,1.3148,0.4386
0x74bcedf6967aa958,1,0.6991,0.7559,2.2298,0.6324
0x74bcedf6967aa958,2,0.5887,0.7897,0.7483,0.7426
0x74bcedf6967aa958,3,0.5509,0.7963,0.6439,0.7775
0x74bcedf6967aa958,4,0.5399,0.8037,0.6406,0.777
0x74bcedf6967aa958,5,0.5165,0.8075,0.5942,0.7838
0x74bcedf6967aa958,6,0.5302,0.8033,0.5974,0.783
0x74bcedf6967aa958,7,0.5193,0.8054,0.6272,0.7732
0x74bcedf6967aa958,8,0.5847,0.7866,0.5965,0.7829
0x74bcedf6967aa958,9,0.4965,0.8173,0.5681,0.7918
0x74bcedf6967aa958,10,0.504,0.8096,0.5493,0.7951
0x14fbfdaafd5253f7,1,0.6981,0.7021,1.8038,0.5916
0x14fbfdaafd5253f7,2,0.657,0.7251,0.8077,0.6861
0x14fbfdaafd5253f7,3,0.5766,0.7549,0.7225,0.7094
0x14fbfdaafd5253f7,4,0.5732,0.7574,0.6831,0.7202
0x14fbfdaafd5253f7,5,0.559,0.7614,0.6735,0.723
0x14fbfdaafd5253f7,6,0.6267,0.7556,0.7208,0.715
0x14fbfdaafd5253f7,7,0.5574,0.7515,0.679,0.7257
0x14fbfdaafd5253f7,8,0.5296,0.7689,0.6363,0.7441
0x14fbfdaafd5253f7,9,0.5286,0.7597,0.6063,0.7631
0x14fbfdaafd5253f7,10,0.4794,0.8186,0.5922,0.7711
0x3c0554bf47766ee8,1,0.8603,0.663,2.3177,0.5973
0x3c0554bf47766ee8,2,0.9322,0.6122,1.1068,0.6161
0x3c0554bf47766ee8,3,0.8119,0.6851,1.0011,0.6143
0x3c0554bf47766ee8,4,0.6441,0.73,0.8282,0.6752
0x3c0554bf47766ee8,5,0.6261,0.7432,0.7177,0.7022
0x3c0554bf47766ee8,6,0.6399,0.7278,0.6971,0.7109
0x3c0554bf47766ee8,7,0.6502,0.7264,0.6922,0.7099
0x3c0554bf47766ee8,8,0.6342,0.7329,0.7083,0.7079
0x3c0554bf47766ee8,9,0.608,0.7483,0.7167,0.706
0x3c0554bf47766ee8,10,0.595,0.7514,0.6976,0.7145
0x12b1e823c9a48664,1,1.2906,0.4455,2.5664,0.3092
0x12b1e823c9a48664,2,1.1727,0.4916,1.5027,0.4018
0x12b1e823c9a48664,3,1.0278,0.5693,1.2229,0.5032
0x12b1e823c9a48664,4,0.8695,0.6257,1.086,0.5599
0x12b1e823c9a48664,5,0.8342,0.654,1.0127,0.5828
0x12b1e823c9a48664,6,0.7845,0.6913,0.9771,0.6117
0x12b1e823c9a48664,7,0.7229,0.7168,0.949,0.6221
0x12b1e823c9a48664,8,0.7817,0.6857,0.9137,0.6273
0x12b1e823c9a48664,9,0.7535,0.7135,0.9187,0.6296
0x12b1e823c9a48664,10,0.6948,0.7396,0.9071,0.6306
0x4d1e12564a401a2a,1,0.7335,0.7391,3.6374,0.6748
0x4d1e12564a401a2a,2,0.6038,0.7649,0.7093,0.7417
0x4d1e12564a401a2a,3,0.6224,0.8021,0.6509,0.7647
0x4d1e12564a401a2a,4,0.5553,0.8173,0.6453,0.7676
0x4d1e12564a401a2a,5,0.5439,0.8197,0.6381,0.7728
0x4d1e12564a401a2a,6,0.6832,0.7986,0.6438,0.782
0x4d1e12564a401a2a,7,0.5575,0.8186,0.6156,0.7887
0x4d1e12564a401a2a,8,0.549,0.8145,0.6142,0.7879
0x4d1e12564a401a2a,9,0.5171,0.8383,0.6017,0.7918
0x4d1e12564a401a2a,10,0.6031,0.8238,0.6222,0.7902
0x65b6ba06b7b89697,1,0.7949,0.734,2.8509,0.5921
0x65b6ba06b7b89697,2,0.6227,0.7742,0.8341,0.7135
0x65b6ba06b7b89697,3,0.5475,0.7921,0.6884,0.7538
0x65b6ba06b7b89697,4,0.5173,0.8009,0.6168,0.7732
0x65b6ba06b7b89697,5,0.4911,0.8121,0.5753,0.7859
0x65b6ba06b7b89697,6,0.4739,0.8259,0.5418,0.7999
0x65b6ba06b7b89697,7,0.4614,0.8323,0.5249,0.8054
0x65b6ba06b7b89697,8,0.4335,0.8416,0.4988,0.8142
0x65b6ba06b7b89697,9,0.4339,0.8466,0.4898,0.8174
0x65b6ba06b7b89697,10,0.415,0.8516,0.477,0.8236
0x70d99c5f9efd526,1,0.7782,0.7222,6.0826,0.641
0x70d99c5f9efd526,2,0.6525,0.777,0.8852,0.6933
0x70d99c5f9efd526,3,0.7933,0.751,0.7729,0.7222
0x70d99c5f9efd526,4,0.5542,0.81,0.7324,0.7341
