id,epoch,val_loss,val_acc,loss,acc
0x73a897bacb6ddd23,6,0.5261,0.8127,0.5475,0.8012
0x73a897bacb6ddd23,7,0.5237,0.8115,0.5418,0.8032
0x73a897bacb6ddd23,8,0.5187,0.8139,0.5392,0.8024
0x73a897bacb6ddd23,9,0.518,0.8127,0.5344,0.8039
0x73a897bacb6ddd23,10,0.5148,0.8132,0.5307,0.8053
0x3bbef638bbc27a21,1,0.5681,0.7979,0.8124,0.7357
0x3bbef638bbc27a21,2,0.5242,0.8075,0.5723,0.7896
0x3bbef638bbc27a21,3,0.5043,0.814,0.539,0.8007
0x3bbef638bbc27a21,4,0.4956,0.8163,0.5208,0.8054
0x3bbef638bbc27a21,5,0.4864,0.8199,0.5091,0.8107
0x3bbef638bbc27a21,6,0.4826,0.8202,0.5025,0.8124
0x3bbef638bbc27a21,7,0.4781,0.8225,0.4934,0.8154
0x3bbef638bbc27a21,8,0.4813,0.8209,0.4895,0.8158
0x3bbef638bbc27a21,9,0.4718,0.8247,0.4867,0.8188
0x3bbef638bbc27a21,10,0.4724,0.8255,0.4822,0.8199
0x4aa11b2dc364ec1a,1,0.7223,0.7536,1.3151,0.5521
0x4aa11b2dc364ec1a,2,0.6323,0.7748,0.8314,0.6993
0x4aa11b2dc364ec1a,3,0.5963,0.7801,0.7513,0.7242
0x4aa11b2dc364ec1a,4,0.5762,0.7916,0.7137,0.7375
0x4aa11b2dc364ec1a,5,0.5651,0.7952,0.6926,0.7454
0x4aa11b2dc364ec1a,6,0.5554,0.7965,0.6781,0.7501
0x4aa11b2dc364ec1a,7,0.5492,0.7985,0.6661,0.7552
0x4aa11b2dc364ec1a,8,0.5435,0.8024,0.6553,0.7591
0x4aa11b2dc364ec1a,9,0.5392,0.8025,0.6503,0.7597
0x4aa11b2dc364ec1a,10,0.5343,0.8049,0.644,0.7643
0x7d68905be7b4797c,1,0.5474,0.8015,0.7261,0.7462
0x7d68905be7b4797c,2,0.5219,0.8055,0.562,0.7921
0x7d68905be7b4797c,3,0.517,0.8086,0.539,0.7981
0x7d68905be7b4797c,4,0.5035,0.8136,0.5297,0.8025
0x7d68905be7b4797c,5,0.4913,0.8166,0.5223,0.8046
0x7d68905be7b4797c,6,0.4946,0.8147,0.5177,0.8063
0x7d68905be7b4797c,7,0.4898,0.8178,0.5104,0.8078
0x7d68905be7b4797c,8,0.4965,0.8132,0.5067,0.8103
0x7d68905be7b4797c,9,0.4902,0.8179,0.5017,0.8107
0x7d68905be7b4797c,10,0.4843,0.821,0.4999,0.814
0x3100b8e1389f48ed,1,0.5774,0.7927,0.8173,0.7266
0x3100b8e1389f48ed,2,0.5486,0.8008,0.636,0.7729
0x3100b8e1389f48ed,3,0.5326,0.8075,0.6075,0.7831
0x3100b8e1389f48ed,4,0.5232,0.8069,0.5952,0.7865
0x3100b8e1389f48ed,5,0.521,0.8131,0.5855,0.7903
0x3100b8e1389f48ed,6,0.5162,0.8104,0.5772,0.7929
0x3100b8e1389f48ed,7,0.5169,0.8099,0.574,0.7931
0x3100b8e1389f48ed,8,0.5129,0.8089,0.5709,0.7919
0x3100b8e1389f48ed,9,0.5056,0.8115,0.5689,0.7952
0x3100b8e1389f48ed,10,0.5107,0.8129,0.5644,0.798
0x76d9cb3db5950c9d,1,0.7591,0.7283,1.3159,0.5188
0x76d9cb3db5950c9d,2,0.6834,0.7314,0.9273,0.6537
0x76d9cb3db5950c9d,3,0.6507,0.7803,0.8639,0.6812
0x76d9cb3db5950c9d,4,0.6297,0.7813,0.8277,0.7015
0x76d9cb3db5950c9d,5,0.6169,0.7948,0.8045,0.7123
0x76d9cb3db5950c9d,6,0.6025,0.7924,0.787,0.7225
0x76d9cb3db5950c9d,7,0.5984,0.7987,0.7786,0.7286
0x76d9cb3db5950c9d,8,0.5897,0.8066,0.767,0.7328
0x76d9cb3db5950c9d,9,0.5843,0.8023,0.7577,0.7376
0x76d9cb3db5950c9d,10,0.5773,0.8081,0.7486,0.7413
0x5b7a037cc8068d18,1,0.7235,0.7169,1.196,0.5449
0x5b7a037cc8068d18,2,0.6179,0.7759,0.7949,0.7035
0x5b7a037cc8068d18,3,0.5722,0.7965,0.7184,0.7401
0x5b7a037cc8068d18,4,0.5564,0.7979,0.6823,0.7582
0x5b7a037cc8068d18,5,0.5463,0.8054,0.6652,0.7649
0x5b7a037cc8068d18,6,0.5435,0.8032,0.6433,0.7741
0x5b7a037cc8068d18,7,0.5378,0.8023,0.6358,0.7772
0x5b7a037cc8068d18,8,0.5276,0.8109,0.6284,0.7795
0x5b7a037cc8068d18,9,0.5226,0.8116,0.6197,0.7826
0x5b7a037cc8068d18,10,0.5265,0.8101,0.6154,0.7847
0x25dbe8eebd9bbc9a,1,0.5613,0.7874,0.7883,0.7136
0x25dbe8eebd9bbc9a,2,0.5306,0.8079,0.5919,0.7792
0x25dbe8eebd9bbc9a,3,0.5181,0.8069,0.565,0.7924
0x25dbe8eebd9bbc9a,4,0.5061,0.8171,0.5487,0.7967
0x25dbe8eebd9bbc9a,5,0.5063,0.8153,0.5414,0.7996
0x25dbe8eebd9bbc9a,6,0.5016,0.8162,0.532,0.8028
